Nº BO;FATO;FATO AGRUPADO;BAIRRO DO FATO;UF DO FATO;MUNICÍPIO DO FATO;CÓDIGO IBGE;ANO DO FATO;DATA DO FATO;HORA DO FATO;ENVOLVIMENTO;SEXO;NACIONALIDADE;ESCOLARIDADE;COR/RAÇA;IDADE NO FATO
964/2025 - DP-MARACAJU;FEMINICIDIO, VIOLENCIA DOMESTICA E FAMILIAR REVOGADO;VIOLENCIA DOMESTICA, FEMINICIDIO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, FATOS TIPICOS, PROJETO ACOLHIDA;VILA JUQUITA;MS;MARACAJU;5005400;2025;20/06/2025;23:39:00;AUTOR;MASCULINO;BRASILEIRO(A);MEDIO INCOMPLETO;PARDA;31.0
964/2025 - DP-MARACAJU;FEMINICIDIO, VIOLENCIA DOMESTICA E FAMILIAR REVOGADO;VIOLENCIA DOMESTICA, FEMINICIDIO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, FATOS TIPICOS, PROJETO ACOLHIDA;VILA JUQUITA;MS;MARACAJU;5005400;2025;20/06/2025;23:39:00;VÍTIMA;FEMININO;BRASILEIRO(A);FUNDAMENTAL INCOMPLETO;PARDA;42.0
741/2025 - DP-NOVA ALVORADA;FEMINICIDIO, VIOLENCIA DOMESTICA E FAMILIAR REVOGADO;VIOLENCIA DOMESTICA, FEMINICIDIO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, FATOS TIPICOS, PROJETO ACOLHIDA;CENTRO;MS;NOVA ALVORADA DO SUL;5006002;2025;18/06/2025;21:50:00;VÍTIMA;FEMININO;BRASILEIRO(A);FUNDAMENTAL INCOMPLETO;BRANCA;27.0
741/2025 - DP-NOVA ALVORADA;FEMINICIDIO, VIOLENCIA DOMESTICA E FAMILIAR, NA FORMA TENTADA REVOGADO;VIOLENCIA DOMESTICA, FATOS TIPICOS, FEMINICIDIO NA FORMA TENTADA;CENTRO;MS;NOVA ALVORADA DO SUL;5006002;2025;18/06/2025;21:50:00;AUTOR;MASCULINO;BRASILEIRO(A);ALFABETIZADO;PARDA;63.0
741/2025 - DP-NOVA ALVORADA;FEMINICIDIO, VIOLENCIA DOMESTICA E FAMILIAR, NA FORMA TENTADA REVOGADO;VIOLENCIA DOMESTICA, FATOS TIPICOS, FEMINICIDIO NA FORMA TENTADA;CENTRO;MS;NOVA ALVORADA DO SUL;5006002;2025;18/06/2025;21:50:00;AUTOR;MASCULINO;BRASILEIRO(A);N/I;PARDA;31.0
741/2025 - DP-NOVA ALVORADA;FEMINICIDIO, VIOLENCIA DOMESTICA E FAMILIAR, NA FORMA TENTADA REVOGADO;VIOLENCIA DOMESTICA, FATOS TIPICOS, FEMINICIDIO NA FORMA TENTADA;CENTRO;MS;NOVA ALVORADA DO SUL;5006002;2025;18/06/2025;21:50:00;VÍTIMA;FEMININO;BRASILEIRO(A);FUNDAMENTAL INCOMPLETO;BRANCA;27.0
2447/2025 - 1DP-CORUMBA;FEMINICIDIO, MENOSPREZO OU DISCRIMINAÇAO DE MULHER - REVOGADO;FEMINICIDIO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, FATOS TIPICOS, PROJETO ACOLHIDA;;MS;CORUMBÁ;5003207;2025;06/06/2025;15:00:00;AUTOR;MASCULINO;BRASILEIRO(A);FUNDAMENTAL INCOMPLETO;PRETA;54.0
2447/2025 - 1DP-CORUMBA;FEMINICIDIO, MENOSPREZO OU DISCRIMINAÇAO DE MULHER - REVOGADO;FEMINICIDIO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, FATOS TIPICOS, PROJETO ACOLHIDA;;MS;CORUMBÁ;5003207;2025;06/06/2025;15:00:00;VÍTIMA;FEMININO;BRASILEIRO(A);MEDIO INCOMPLETO;PARDA;59.0
4728/2025 - DEPAC-CEPOL-CG;FEMINICIDIO - REVOGADO;FEMINICIDIO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, FATOS TIPICOS, PROJETO ACOLHIDA;;MS;CAMPO GRANDE;5002704;2025;26/05/2025;18:00:00;AUTOR;MASCULINO;BRASILEIRO(A);ALFABETIZADO;BRANCA;21.0
4728/2025 - DEPAC-CEPOL-CG;FEMINICIDIO - REVOGADO;FEMINICIDIO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, FATOS TIPICOS, PROJETO ACOLHIDA;;MS;CAMPO GRANDE;5002704;2025;26/05/2025;18:00:00;VÍTIMA;FEMININO;BRASILEIRO(A);N/I;PARDA;23.0
4728/2025 - DEPAC-CEPOL-CG;FEMINICIDIO MAJORADO, SE PRATICADO CONTRA MENOR DE 14 ANOS;FEMINICIDIO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, FATOS TIPICOS, PROJETO ACOLHIDA;;MS;CAMPO GRANDE;5002704;2025;26/05/2025;18:00:00;AUTOR;MASCULINO;BRASILEIRO(A);ALFABETIZADO;BRANCA;21.0
4728/2025 - DEPAC-CEPOL-CG;FEMINICIDIO MAJORADO, SE PRATICADO CONTRA MENOR DE 14 ANOS;FEMINICIDIO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, FATOS TIPICOS, PROJETO ACOLHIDA;;MS;CAMPO GRANDE;5002704;2025;26/05/2025;18:00:00;VÍTIMA;FEMININO;BRASILEIRO(A);N/I;N/I;0.0
217/2025 - DP-CORONEL SAPUCAIA;FEMINICIDIO, VIOLENCIA DOMESTICA E FAMILIAR REVOGADO;VIOLENCIA DOMESTICA, FEMINICIDIO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, FATOS TIPICOS, PROJETO ACOLHIDA;;MS;CORONEL SAPUCAIA;5003157;2025;23/05/2025;00:16:00;AUTOR;MASCULINO;BRASILEIRO(A);N/I;INDÍGENA;32.0
217/2025 - DP-CORONEL SAPUCAIA;FEMINICIDIO, VIOLENCIA DOMESTICA E FAMILIAR REVOGADO;VIOLENCIA DOMESTICA, FEMINICIDIO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, FATOS TIPICOS, PROJETO ACOLHIDA;;MS;CORONEL SAPUCAIA;5003157;2025;23/05/2025;00:16:00;VÍTIMA;FEMININO;BRASILEIRO(A);N/I;INDÍGENA;26.0
190/2025 - DP-ANGELICA;LESAO CORPORAL DOLOSA (VIOLENCIA DOMESTICA);LESAO CORPORAL DOLOSA, VIOLENCIA DOMESTICA, FATOS TIPICOS, DOS CRIMES CONTRA A PESSOA;CENTRO;MS;ANGÉLICA;5000856;2025;21/05/2025;20:00:00;AUTOR;MASCULINO;BRASILEIRO(A);N/I;PARDA;55.0
190/2025 - DP-ANGELICA;LESAO CORPORAL DOLOSA (VIOLENCIA DOMESTICA);LESAO CORPORAL DOLOSA, VIOLENCIA DOMESTICA, FATOS TIPICOS, DOS CRIMES CONTRA A PESSOA;CENTRO;MS;ANGÉLICA;5000856;2025;21/05/2025;20:00:00;VÍTIMA;FEMININO;BRASILEIRO(A);ALFABETIZADO;PARDA;40.0
190/2025 - DP-ANGELICA;FEMINICIDIO - REVOGADO;FEMINICIDIO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, FATOS TIPICOS, PROJETO ACOLHIDA;CENTRO;MS;ANGÉLICA;5000856;2025;21/05/2025;20:00:00;VÍTIMA;FEMININO;BRASILEIRO(A);ALFABETIZADO;PARDA;40.0
271/2025 - DP-ITAQUIRAI;FEMINICIDIO MAJORADO, SE PRATICADO NA PRESENÇA DE DESCENDENTE OU DE ASCENDENTE DA VITIMA - REVOGADO;FEMINICIDIO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, FATOS TIPICOS, PROJETO ACOLHIDA;;MS;ITAQUIRAÍ;5004601;2025;14/05/2025;06:00:00;AUTOR;MASCULINO;BRASILEIRO(A);MEDIO COMPLETO;BRANCA;22.0
271/2025 - DP-ITAQUIRAI;FEMINICIDIO MAJORADO, SE PRATICADO NA PRESENÇA DE DESCENDENTE OU DE ASCENDENTE DA VITIMA - REVOGADO;FEMINICIDIO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, FATOS TIPICOS, PROJETO ACOLHIDA;;MS;ITAQUIRAÍ;5004601;2025;14/05/2025;06:00:00;VÍTIMA;FEMININO;BRASILEIRO(A);FUNDAMENTAL INCOMPLETO;PARDA;35.0
570/2025 - DP-CASSILÂNDIA;FEMINICIDIO - REVOGADO;FEMINICIDIO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, FATOS TIPICOS, PROJETO ACOLHIDA;CENTRO;MS;CASSILÂNDIA;5002902;2025;11/05/2025;03:00:00;AUTOR;MASCULINO;BRASILEIRO(A);MEDIO COMPLETO;BRANCA;42.0
570/2025 - DP-CASSILÂNDIA;FEMINICIDIO - REVOGADO;FEMINICIDIO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, FATOS TIPICOS, PROJETO ACOLHIDA;CENTRO;MS;CASSILÂNDIA;5002902;2025;11/05/2025;03:00:00;VÍTIMA;FEMININO;BRASILEIRO(A);N/I;PARDA;39.0
634/2025 - DP-SIDROLANDIA;FEMINICIDIO - REVOGADO;FEMINICIDIO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, FATOS TIPICOS, PROJETO ACOLHIDA;;MS;SIDROLÂNDIA;5007901;2025;17/04/2025;22:00:00;AUTOR;MASCULINO;BRASILEIRO(A);FUNDAMENTAL INCOMPLETO;PRETA;35.0
634/2025 - DP-SIDROLANDIA;FEMINICIDIO - REVOGADO;FEMINICIDIO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, FATOS TIPICOS, PROJETO ACOLHIDA;;MS;SIDROLÂNDIA;5007901;2025;17/04/2025;22:00:00;VÍTIMA;FEMININO;BRASILEIRO(A);FUNDAMENTAL INCOMPLETO;PARDA;41.0
118/2025 - DP-NIOAQUE;FEMINICIDIO - REVOGADO;FEMINICIDIO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, FATOS TIPICOS, PROJETO ACOLHIDA;SAO MIGUEL;MS;NIOAQUE;5005806;2025;29/03/2025;05:00:00;AUTOR;MASCULINO;BRASILEIRO(A);MEDIO COMPLETO;PARDA;30.0
118/2025 - DP-NIOAQUE;FEMINICIDIO - REVOGADO;FEMINICIDIO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, FATOS TIPICOS, PROJETO ACOLHIDA;SAO MIGUEL;MS;NIOAQUE;5005806;2025;29/03/2025;05:00:00;VÍTIMA;FEMININO;BRASILEIRO(A);MEDIO INCOMPLETO;BRANCA;30.0
1616/2025 - 1DEAM;FEMINICIDIO, VIOLENCIA DOMESTICA E FAMILIAR REVOGADO;VIOLENCIA DOMESTICA, FEMINICIDIO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, FATOS TIPICOS, PROJETO ACOLHIDA;JARDIM AERO RANCHO;MS;CAMPO GRANDE;5002704;2025;01/03/2025;17:19:00;AUTOR;MASCULINO;BRASILEIRO(A);ALFABETIZADO;BRANCA;41.0
1616/2025 - 1DEAM;FEMINICIDIO, VIOLENCIA DOMESTICA E FAMILIAR REVOGADO;VIOLENCIA DOMESTICA, FEMINICIDIO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, FATOS TIPICOS, PROJETO ACOLHIDA;JARDIM AERO RANCHO;MS;CAMPO GRANDE;5002704;2025;01/03/2025;17:19:00;VÍTIMA;FEMININO;BRASILEIRO(A);N/I;N/I;40.0
47/2025 - DP-JUTI;FEMINICIDIO MAJORADO, SE PRATICADO CONTRA PESSOA MAIOR DE 60 (SESSENTA) ANOS, COM DEFICIENCIA OU COM DOENÇAS DEGENERATIVAS QUE ACARRETEM CONDIÇAO LIMITANTE OU DE VULNERABILIDADE FISICA OU MENTAL - REVOGADO;FEMINICIDIO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, FATOS TIPICOS, PROJETO ACOLHIDA;CENTRO;MS;JUTI;5005152;2025;23/02/2025;20:00:00;AUTOR;MASCULINO;BRASILEIRO(A);FUNDAMENTAL INCOMPLETO;PARDA;35.0
47/2025 - DP-JUTI;FEMINICIDIO MAJORADO, SE PRATICADO CONTRA PESSOA MAIOR DE 60 (SESSENTA) ANOS, COM DEFICIENCIA OU COM DOENÇAS DEGENERATIVAS QUE ACARRETEM CONDIÇAO LIMITANTE OU DE VULNERABILIDADE FISICA OU MENTAL - REVOGADO;FEMINICIDIO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, FATOS TIPICOS, PROJETO ACOLHIDA;CENTRO;MS;JUTI;5005152;2025;23/02/2025;20:00:00;VÍTIMA;FEMININO;BRASILEIRO(A);N/I;N/I;65.0
127/2025 - DP-AGUA CLARA;FEMINICIDIO - REVOGADO;FEMINICIDIO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, FATOS TIPICOS, PROJETO ACOLHIDA;JARDIM PARAISO;MS;ÁGUA CLARA;5000203;2025;22/02/2025;04:30:00;AUTOR;MASCULINO;BRASILEIRO(A);FUNDAMENTAL INCOMPLETO;BRANCA;30.0
127/2025 - DP-AGUA CLARA;FEMINICIDIO - REVOGADO;FEMINICIDIO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, FATOS TIPICOS, PROJETO ACOLHIDA;JARDIM PARAISO;MS;ÁGUA CLARA;5000203;2025;22/02/2025;04:30:00;VÍTIMA;FEMININO;BRASILEIRO(A);MEDIO COMPLETO;PARDA;26.0
1278/2025 - DEPAC-DDOS;FEMINICIDIO - REVOGADO;FEMINICIDIO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, FATOS TIPICOS, PROJETO ACOLHIDA;;MS;DOURADOS;5003702;2025;18/02/2025;21:00:00;AUTOR;MASCULINO;BRASILEIRO(A);ALFABETIZADO;INDÍGENA;28.0
1278/2025 - DEPAC-DDOS;FEMINICIDIO - REVOGADO;FEMINICIDIO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, FATOS TIPICOS, PROJETO ACOLHIDA;;MS;DOURADOS;5003702;2025;18/02/2025;21:00:00;VÍTIMA;FEMININO;BRASILEIRO(A);N/I;PARDA;28.0
1278/2025 - DEPAC-DDOS;FEMINICIDIO MAJORADO, SE PRATICADO NA PRESENÇA DE DESCENDENTE OU DE ASCENDENTE DA VITIMA - REVOGADO;FEMINICIDIO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, FATOS TIPICOS, PROJETO ACOLHIDA;;MS;DOURADOS;5003702;2025;18/02/2025;21:00:00;AUTOR;MASCULINO;BRASILEIRO(A);ALFABETIZADO;INDÍGENA;28.0
1278/2025 - DEPAC-DDOS;FEMINICIDIO MAJORADO, SE PRATICADO NA PRESENÇA DE DESCENDENTE OU DE ASCENDENTE DA VITIMA - REVOGADO;FEMINICIDIO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, FATOS TIPICOS, PROJETO ACOLHIDA;;MS;DOURADOS;5003702;2025;18/02/2025;21:00:00;VÍTIMA;FEMININO;BRASILEIRO(A);N/I;PARDA;28.0
1124/2025 - 1DEAM;FEMINICIDIO, VIOLENCIA DOMESTICA E FAMILIAR REVOGADO;VIOLENCIA DOMESTICA, FEMINICIDIO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, FATOS TIPICOS, PROJETO ACOLHIDA;MONTE CASTELO;MS;CAMPO GRANDE;5002704;2025;12/02/2025;17:33:00;AUTOR;MASCULINO;BRASILEIRO(A);MEDIO COMPLETO;BRANCA;35.0
1124/2025 - 1DEAM;FEMINICIDIO, VIOLENCIA DOMESTICA E FAMILIAR REVOGADO;VIOLENCIA DOMESTICA, FEMINICIDIO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, FATOS TIPICOS, PROJETO ACOLHIDA;MONTE CASTELO;MS;CAMPO GRANDE;5002704;2025;12/02/2025;17:33:00;VÍTIMA;FEMININO;BRASILEIRO(A);SUPERIOR COMPLETO;PARDA;42.0
98/2025 - DP-CAARAPO;HOMICIDIO QUALIFICADO PELA TRAICAO, DE EMBOSCADA, OU MEDIANTE DISSIMULACAO OU OUTRO RECURSO QUE DIFICULTE OU TORNE IMPOSSIVEL A DEFESA DO OFENDIDO;HOMICIDIO DOLOSO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, FATOS TIPICOS, PROJETO ACOLHIDA, FATOS TIPICOS QUE RESULTAM EM MORTE;CENTRO;MS;CAARAPÓ;5002407;2025;01/02/2025;09:00:00;VÍTIMA;FEMININO;BRASILEIRO(A);N/I;BRANCA;30.0
98/2025 - DP-CAARAPO;FEMINICIDIO, MENOSPREZO OU DISCRIMINAÇAO DE MULHER - REVOGADO;FEMINICIDIO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, FATOS TIPICOS, PROJETO ACOLHIDA;CENTRO;MS;CAARAPÓ;5002407;2025;01/02/2025;09:00:00;VÍTIMA;FEMININO;BRASILEIRO(A);SUPERIOR INCOMPLETO;BRANCA;29.0
7950/2024 - 1DEAM;FEMINICIDIO - REVOGADO;FEMINICIDIO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, FATOS TIPICOS, PROJETO ACOLHIDA;PARQUE RESIDENCIAL UNIAO;MS;CAMPO GRANDE;5002704;2024;27/12/2024;23:31:00;AUTOR;MASCULINO;BRASILEIRO(A);MEDIO COMPLETO;PARDA;36.0
7950/2024 - 1DEAM;FEMINICIDIO - REVOGADO;FEMINICIDIO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, FATOS TIPICOS, PROJETO ACOLHIDA;PARQUE RESIDENCIAL UNIAO;MS;CAMPO GRANDE;5002704;2024;27/12/2024;23:31:00;VÍTIMA;FEMININO;BRASILEIRO(A);N/I;N/I;66.0
7949/2024 - 1DEAM;FEMINICIDIO - REVOGADO;FEMINICIDIO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, FATOS TIPICOS, PROJETO ACOLHIDA;JARDIM LOS ANGELES;MS;CAMPO GRANDE;5002704;2024;27/12/2024;22:40:00;AUTOR;MASCULINO;BRASILEIRO(A);MEDIO INCOMPLETO;PARDA;43.0
7949/2024 - 1DEAM;FEMINICIDIO - REVOGADO;FEMINICIDIO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, FATOS TIPICOS, PROJETO ACOLHIDA;JARDIM LOS ANGELES;MS;CAMPO GRANDE;5002704;2024;27/12/2024;22:40:00;VÍTIMA;FEMININO;BRASILEIRO(A);MEDIO COMPLETO;N/I;26.0
1120/2024 - DP-NOVA ALVORADA;FEMINICIDIO MAJORADO, SE PRATICADO NA PRESENÇA DE DESCENDENTE OU DE ASCENDENTE DA VITIMA - REVOGADO;FEMINICIDIO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, FATOS TIPICOS, PROJETO ACOLHIDA;VACILIO DIAS;MS;NOVA ALVORADA DO SUL;5006002;2024;25/12/2024;21:10:00;AUTOR;MASCULINO;BRASILEIRO(A);FUNDAMENTAL INCOMPLETO;PARDA;40.0
1120/2024 - DP-NOVA ALVORADA;FEMINICIDIO MAJORADO, SE PRATICADO NA PRESENÇA DE DESCENDENTE OU DE ASCENDENTE DA VITIMA - REVOGADO;FEMINICIDIO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, FATOS TIPICOS, PROJETO ACOLHIDA;VACILIO DIAS;MS;NOVA ALVORADA DO SUL;5006002;2024;25/12/2024;21:10:00;VÍTIMA;FEMININO;BRASILEIRO(A);N/I;PARDA;26.0
1120/2024 - DP-NOVA ALVORADA;FEMINICIDIO, VIOLENCIA DOMESTICA E FAMILIAR, NA FORMA TENTADA REVOGADO;VIOLENCIA DOMESTICA, FATOS TIPICOS, FEMINICIDIO NA FORMA TENTADA;VACILIO DIAS;MS;NOVA ALVORADA DO SUL;5006002;2024;25/12/2024;21:10:00;AUTOR;MASCULINO;BRASILEIRO(A);FUNDAMENTAL INCOMPLETO;PARDA;40.0
1120/2024 - DP-NOVA ALVORADA;FEMINICIDIO, VIOLENCIA DOMESTICA E FAMILIAR, NA FORMA TENTADA REVOGADO;VIOLENCIA DOMESTICA, FATOS TIPICOS, FEMINICIDIO NA FORMA TENTADA;VACILIO DIAS;MS;NOVA ALVORADA DO SUL;5006002;2024;25/12/2024;21:10:00;VÍTIMA;FEMININO;BRASILEIRO(A);N/I;PARDA;26.0
194/2024 - DP-JAPORA;FEMINICIDIO - REVOGADO;FEMINICIDIO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, FATOS TIPICOS, PROJETO ACOLHIDA;ZONA RURAL;MS;JAPORÃ;5004809;2024;22/12/2024;02:00:00;AUTOR;MASCULINO;BRASILEIRO(A);MEDIO INCOMPLETO;INDÍGENA;23.0
194/2024 - DP-JAPORA;FEMINICIDIO - REVOGADO;FEMINICIDIO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, FATOS TIPICOS, PROJETO ACOLHIDA;ZONA RURAL;MS;JAPORÃ;5004809;2024;22/12/2024;02:00:00;VÍTIMA;FEMININO;BRASILEIRO(A);ALFABETIZADO;N/I;22.0
8004/2024 - DEPAC-DDOS;FEMINICIDIO, VIOLENCIA DOMESTICA E FAMILIAR REVOGADO;VIOLENCIA DOMESTICA, FEMINICIDIO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, FATOS TIPICOS, PROJETO ACOLHIDA;ALDEIA JAGUAPIRU;MS;DOURADOS;5003702;2024;27/11/2024;22:00:00;AUTOR;MASCULINO;BRASILEIRO(A);FUNDAMENTAL INCOMPLETO;INDÍGENA;47.0
8004/2024 - DEPAC-DDOS;FEMINICIDIO, VIOLENCIA DOMESTICA E FAMILIAR REVOGADO;VIOLENCIA DOMESTICA, FEMINICIDIO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, FATOS TIPICOS, PROJETO ACOLHIDA;ALDEIA JAGUAPIRU;MS;DOURADOS;5003702;2024;27/11/2024;22:00:00;VÍTIMA;FEMININO;BRASILEIRO(A);FUNDAMENTAL COMPLETO;BRANCA;48.0
2392/2024 - 1DP-NAVIRAÍ;FEMINICIDIO - REVOGADO;FEMINICIDIO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, FATOS TIPICOS, PROJETO ACOLHIDA;JARDIM PARAISO;MS;NAVIRAI;5005707;2024;17/11/2024;01:50:00;AUTOR;MASCULINO;BRASILEIRO(A);ALFABETIZADO;PARDA;45.0
2392/2024 - 1DP-NAVIRAÍ;FEMINICIDIO - REVOGADO;FEMINICIDIO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, FATOS TIPICOS, PROJETO ACOLHIDA;JARDIM PARAISO;MS;NAVIRAI;5005707;2024;17/11/2024;01:50:00;VÍTIMA;FEMININO;BRASILEIRO(A);FUNDAMENTAL INCOMPLETO;BRANCA;56.0
6775/2024 - 1DEAM;HOMICIDIO QUALIFICADO PELA TRAICAO, DE EMBOSCADA, OU MEDIANTE DISSIMULACAO OU OUTRO RECURSO QUE DIFICULTE OU TORNE IMPOSSIVEL A DEFESA DO OFENDIDO;HOMICIDIO DOLOSO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, FATOS TIPICOS, PROJETO ACOLHIDA, FATOS TIPICOS QUE RESULTAM EM MORTE;COOPHATRABALHO;MS;CAMPO GRANDE;5002704;2024;10/11/2024;23:30:00;AUTOR;MASCULINO;BRASILEIRO(A);MEDIO COMPLETO;BRANCA;49.0
6775/2024 - 1DEAM;HOMICIDIO QUALIFICADO PELA TRAICAO, DE EMBOSCADA, OU MEDIANTE DISSIMULACAO OU OUTRO RECURSO QUE DIFICULTE OU TORNE IMPOSSIVEL A DEFESA DO OFENDIDO;HOMICIDIO DOLOSO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, FATOS TIPICOS, PROJETO ACOLHIDA, FATOS TIPICOS QUE RESULTAM EM MORTE;COOPHATRABALHO;MS;CAMPO GRANDE;5002704;2024;10/11/2024;23:30:00;VÍTIMA;MASCULINO;BRASILEIRO(A);FUNDAMENTAL INCOMPLETO;PARDA;49.0
6775/2024 - 1DEAM;FEMINICIDIO - REVOGADO;FEMINICIDIO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, FATOS TIPICOS, PROJETO ACOLHIDA;COOPHATRABALHO;MS;CAMPO GRANDE;5002704;2024;10/11/2024;23:30:00;AUTOR;MASCULINO;BRASILEIRO(A);MEDIO COMPLETO;BRANCA;49.0
6775/2024 - 1DEAM;FEMINICIDIO - REVOGADO;FEMINICIDIO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, FATOS TIPICOS, PROJETO ACOLHIDA;COOPHATRABALHO;MS;CAMPO GRANDE;5002704;2024;10/11/2024;23:30:00;VÍTIMA;FEMININO;BRASILEIRO(A);SUPERIOR COMPLETO;PARDA;44.0
4708/2024 - DEPAC-TL;FEMINICIDIO - REVOGADO;FEMINICIDIO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, FATOS TIPICOS, PROJETO ACOLHIDA;JARDIM DAS OLIVEIRAS;MS;TRÊS LAGOAS;5008305;2024;10/11/2024;01:15:00;AUTOR;MASCULINO;BRASILEIRO(A);ALFABETIZADO;AMARELA;50.0
4708/2024 - DEPAC-TL;FEMINICIDIO - REVOGADO;FEMINICIDIO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, FATOS TIPICOS, PROJETO ACOLHIDA;JARDIM DAS OLIVEIRAS;MS;TRÊS LAGOAS;5008305;2024;10/11/2024;01:15:00;VÍTIMA;FEMININO;BRASILEIRO(A);N/I;N/I;43.0
657/2024 - DP-ITAPORÃ;FEMINICIDIO, VIOLENCIA DOMESTICA E FAMILIAR REVOGADO;VIOLENCIA DOMESTICA, FEMINICIDIO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, FATOS TIPICOS, PROJETO ACOLHIDA;;MS;ITAPORÃ;5004502;2024;05/11/2024;07:30:00;AUTOR;MASCULINO;BRASILEIRO(A);FUNDAMENTAL COMPLETO;BRANCA;38.0
657/2024 - DP-ITAPORÃ;FEMINICIDIO, VIOLENCIA DOMESTICA E FAMILIAR REVOGADO;VIOLENCIA DOMESTICA, FEMINICIDIO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, FATOS TIPICOS, PROJETO ACOLHIDA;;MS;ITAPORÃ;5004502;2024;05/11/2024;07:30:00;VÍTIMA;FEMININO;BRASILEIRO(A);FUNDAMENTAL INCOMPLETO;PARDA;31.0
2479/2024 - 1DP-PONTA PORÃ;FEMINICIDIO - REVOGADO;FEMINICIDIO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, FATOS TIPICOS, PROJETO ACOLHIDA;JARDIM UNIVERSITARIO;MS;PONTA PORÃ;5006606;2024;27/10/2024;00:01:00;AUTOR;MASCULINO;BRASILEIRO(A);FUNDAMENTAL INCOMPLETO;PARDA;40.0
2479/2024 - 1DP-PONTA PORÃ;FEMINICIDIO - REVOGADO;FEMINICIDIO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, FATOS TIPICOS, PROJETO ACOLHIDA;JARDIM UNIVERSITARIO;MS;PONTA PORÃ;5006606;2024;27/10/2024;00:01:00;VÍTIMA;FEMININO;BRASILEIRO(A);NAO ALFABETIZADO;PARDA;67.0
6018/2024 - 1DEAM;FEMINICIDIO - REVOGADO;FEMINICIDIO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, FATOS TIPICOS, PROJETO ACOLHIDA;JARDIM PRESIDENTE;MS;CAMPO GRANDE;5002704;2024;10/10/2024;21:15:00;AUTOR;MASCULINO;BRASILEIRO(A);MEDIO INCOMPLETO;N/I;28.0
6018/2024 - 1DEAM;FEMINICIDIO - REVOGADO;FEMINICIDIO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, FATOS TIPICOS, PROJETO ACOLHIDA;JARDIM PRESIDENTE;MS;CAMPO GRANDE;5002704;2024;10/10/2024;21:15:00;VÍTIMA;FEMININO;BRASILEIRO(A);N/I;PARDA;33.0
